,latitude,longitude,item_number
10172,29.9479413,-90.0836784,k2973818
10181,29.9479413,-90.0836784,k2973818
10217,29.9352198,-90.0258481,j3357318
10218,29.9665542,-90.0866156,j3486718
10221,29.9665542,-90.0866156,j3486718
10224,29.9665542,-90.0866156,j3486718
10227,29.9665153,-90.0646093,j3688618
10228,29.961054,-90.0347944,i0818518
10229,29.9354461,-90.0838208,j0519318
10233,30.0675894,-89.9503215,j1091918
10235,29.9547116,-90.069155,j3747818
10236,29.971174,-90.06731769999999,j3353618
10237,29.9576267,-90.06796349999999,i2161318
10246,29.9423127,-90.0732481,j2626118
10249,29.9423127,-90.0732481,j2626118
10252,29.9423127,-90.0732481,j2626118
10255,30.0166701,-90.0013797,l2123918
10256,29.9537072,-90.0700564,j2470718
10257,30.0028518,-90.0620198,l4058918
10259,30.0028518,-90.0620198,l4058918
10261,29.9547116,-90.069155,h2189518
10282,29.9665542,-90.0866156,j2944618
10300,29.9570331,-90.06707469999999,j3448018
10302,29.9570331,-90.06707469999999,j3448018
10304,29.9274698,-90.0723681,f1339618
10305,29.9272938,-90.1056649,k2649218
10407,29.9569808,-90.1038264,j1419318
10423,29.9569808,-90.1038264,j1419318
10439,29.9569808,-90.1038264,j1419318
10584,29.9386892,-90.0890123,h3266418
10585,29.9400743,-90.1146164,k0188218
10628,29.9743819,-90.0402887,e1990118
10631,29.9743819,-90.0402887,e1990118
10634,29.9743819,-90.0402887,e1990118
10642,29.9172993,-89.9772803,g3665518
10648,29.9172993,-89.9772803,g3665518
10692,29.9940309,-90.0564037,k0364318
10702,29.9940309,-90.0564037,k0364318
10712,29.9940309,-90.0564037,k0364318
10722,29.9940309,-90.0564037,k0364318
10732,29.9940309,-90.0564037,k0364318
10742,29.9940309,-90.0564037,k0364318
10752,29.9940309,-90.0564037,k0364318
10791,30.0247568,-89.9829568,l3222618
10797,30.0247568,-89.9829568,l3222618
10803,30.0247568,-89.9829568,l3222618
10809,30.0247568,-89.9829568,l3222618
10815,30.0247568,-89.9829568,l3222618
10821,30.0247568,-89.9829568,l3222618
10827,29.95106579999999,-90.0715323,j3944218
10828,29.9917225,-90.1018135,k0505718
10836,29.9917225,-90.1018135,k0505718
10844,29.9547116,-90.069155,l1187918
10856,29.9547116,-90.069155,l1187918
10868,29.9547116,-90.069155,l1187918
10880,29.9547116,-90.069155,l1187918
10892,29.9547116,-90.069155,l1187918
10904,29.9547116,-90.069155,l1187918
10952,29.9547116,-90.069155,l1187918
11029,29.9671606,-90.0791464,l3493218
11048,29.9830342,-90.0376839,k0565018
11054,29.9830342,-90.0376839,k0565018
11060,29.9830342,-90.0376839,k0565018
11066,29.9547116,-90.069155,i0622518
11072,29.9547116,-90.069155,i0622518
11078,29.9547116,-90.069155,i0622518
11084,29.9547116,-90.069155,i0622518
11102,29.9224024,-90.0173925,j2477018
11133,30.0620137,-89.9620113,j3573018
11143,30.0620137,-89.9620113,j3573018
11153,30.0620137,-89.9620113,j3573018
11163,30.0620137,-89.9620113,j3573018
11173,30.0620137,-89.9620113,j3573018
11183,30.0620137,-89.9620113,j3573018
11193,30.0620137,-89.9620113,j3573018
11207,29.9830342,-90.0376839,g2584518
11215,29.9406786,-90.0999442,k0923718
11219,29.9406786,-90.0999442,k0923718
11223,29.9406786,-90.0999442,k0923718
11227,29.9618184,-90.0905196,j1542018
11268,29.9570331,-90.06707469999999,k0652518
11269,29.9326043,-90.0285942,k0399218
11274,29.9570331,-90.06707469999999,l3761618
11278,29.9570331,-90.06707469999999,l3761618
11282,29.9570331,-90.06707469999999,l3761618
11286,29.9237102,-90.0066438,k0882418
11287,29.9547116,-90.069155,k1344118
11291,29.9547116,-90.069155,k1344118
11295,29.9547116,-90.069155,k1344118
11299,29.9547116,-90.069155,k1344118
11303,30.0212488,-90.0227379,l2584318
11306,29.9350399,-90.1059266,k0041618
11317,29.9169379,-90.1034754,k0997318
11321,29.9169379,-90.1034754,k0997318
11325,29.9169379,-90.1034754,k0997318
11329,29.9169379,-90.1034754,k0997318
11333,29.9690663,-90.0865692,k0585618
11335,29.9355767,-90.0803738,l0019718
11344,29.940511,-90.076218,k0992018
11347,29.940511,-90.076218,k0992018
11350,29.940511,-90.076218,k0992018
11353,29.967587,-90.086426,k1493918
11357,29.967587,-90.086426,k1493918
11361,29.967587,-90.086426,k1493918
11365,29.967587,-90.086426,k1493918
11369,29.9647395,-90.0687916,k0263118
11372,29.9647395,-90.0687916,k0263118
11375,29.9647395,-90.0687916,k0263118
11378,30.0317603,-89.9723646,k1014718
11380,30.0317603,-89.9723646,k1014718
11424,29.9670288,-90.1054908,h2235918
11438,29.9670288,-90.1054908,h2235918
11452,29.9670288,-90.1054908,h2235918
11466,29.9670288,-90.1054908,h2235918
11480,29.9670288,-90.1054908,h2235918
11494,29.9670288,-90.1054908,h2235918
11508,29.9670288,-90.1054908,h2235918
11522,29.9670288,-90.1054908,h2235918
11536,29.9670288,-90.1054908,h2235918
11550,29.9670288,-90.1054908,h2235918
11564,29.9670288,-90.1054908,h2235918
11578,29.9237102,-90.0066438,k1596518
11581,29.9237102,-90.0066438,k1596518
11584,29.9237102,-90.0066438,k1596518
11625,29.9526251,-90.0707074,f1759518
11627,29.9496,-90.046077,k1797118
11630,29.9496,-90.046077,k1797118
11633,29.9496,-90.046077,k1797118
11636,29.9554847,-90.0684526,k1399118
11645,29.9571302,-90.0624389,k0418418
11647,29.9571302,-90.0624389,k0418418
11649,29.9547116,-90.069155,j3480518
11653,29.9266718,-90.1008088,h3827018
11678,29.9497074,-90.088715,k2449218
11686,29.9497074,-90.088715,k2449218
11694,29.9497074,-90.088715,k2449218
11702,29.9497074,-90.088715,k2449218
11710,29.9497074,-90.088715,k2449218
11718,29.9547116,-90.069155,k2361518
11720,29.9547116,-90.069155,k2361518
11722,29.9684843,-90.0840786,i2500918
11738,29.9665542,-90.0866156,d1001618
11747,29.9357438,-90.0791564,k1297818
11748,29.9961754,-90.0591483,k2450518
11763,29.9961754,-90.0591483,k2450518
11778,29.9961754,-90.0591483,k2450518
11793,29.9961754,-90.0591483,k2450518
11808,29.9961754,-90.0591483,k2450518
11823,29.9961754,-90.0591483,k2450518
11838,29.9961754,-90.0591483,k2450518
11853,29.9961754,-90.0591483,k2450518
11868,29.9961754,-90.0591483,k2450518
11883,29.9961754,-90.0591483,k2450518
11898,29.9961754,-90.0591483,k2450518
11913,29.9961754,-90.0591483,k2450518
11928,29.9961754,-90.0591483,k2450518
11943,29.9961754,-90.0591483,k2450518
11958,29.9961754,-90.0591483,k2450518
11973,29.967587,-90.086426,k2058618
11976,29.9940309,-90.0564037,k2049718
11977,29.9360921,-90.0276944,j1722418
12076,29.936456,-90.026733,k1562118
12157,29.936456,-90.026733,k1562118
12238,29.936456,-90.026733,k1562118
12319,29.936456,-90.026733,k1562118
12400,29.936456,-90.026733,k1562118
12481,29.936456,-90.026733,k1562118
12562,29.936456,-90.026733,k1562118
12643,29.936456,-90.026733,k1562118
12724,29.9547116,-90.069155,a3354319
12728,29.9547116,-90.069155,a3354319
12732,29.9547116,-90.069155,a3354319
12736,29.9547116,-90.069155,a3354319
12743,29.9043332,-89.9923507,f3337018
12746,29.9043332,-89.9923507,f3337018
12749,30.0202249,-90.1165083,h0709418
12750,29.9043332,-89.9923507,l2522118
12752,29.9043332,-89.9923507,l2522118
12754,29.9984885,-90.0500148,k2598418
12799,29.9547116,-90.069155,k0449118
12811,29.9547116,-90.069155,k2863218
12817,29.9733849,-90.0741859,k3624218
12835,29.9618184,-90.0905196,j1807518
12837,29.9571463,-90.0727351,k2560218
12838,29.9233153,-89.9838053,l3241618
12842,29.9233153,-89.9838053,l3241618
12846,29.9233153,-89.9838053,l3241618
12850,29.9233153,-89.9838053,l3241618
12854,29.9937451,-90.1072504,j0194718
12872,29.9937451,-90.1072504,j0194718
12890,29.9571302,-90.0624389,i2065318
12891,30.0027137,-90.1070111,l3258818
12892,29.9547116,-90.069155,l4051718
12894,29.9547116,-90.069155,l4051718
12903,29.9169379,-90.1034754,k2691918
12909,29.9169379,-90.1034754,k2691918
12915,29.9169379,-90.1034754,k2691918
12921,29.9169379,-90.1034754,k2691918
12927,29.9169379,-90.1034754,k2691918
13513,29.9563033,-90.0648438,j3214218
13517,29.9563033,-90.0648438,j3214218
13773,29.9679481,-90.04501049999999,k3378618
13821,29.9679481,-90.04501049999999,k3378618
13869,29.9679481,-90.04501049999999,k3378618
13917,29.9679481,-90.04501049999999,k3378618
14166,29.9618184,-90.0905196,k3698818
14172,29.9618184,-90.0905196,k3698818
14202,29.9683334,-90.0303487,k3900518
14206,29.9224024,-90.0173925,k2301418
14210,29.9547116,-90.069155,k2741318
14212,29.9547116,-90.069155,k2741318
14214,29.9350399,-90.1059266,j2163318
14222,29.9350399,-90.1059266,j2163318
14230,29.9562778,-90.0677477,j4041618
14231,29.9332312,-90.0841896,j2442318
14233,29.9332312,-90.0841896,j2442318
14235,29.9961754,-90.0591483,i3140818
14236,43.0759678,-107.2902839,l3857218
14240,29.965892,-90.1162798,l3972718
14242,29.965892,-90.1162798,l3972718
14244,29.9697601,-90.0996782,k3910018
14248,29.9665542,-90.0866156,l0135918
14264,29.9665542,-90.0866156,l0135918
14280,29.9665542,-90.0866156,l0135918
14296,29.9665542,-90.0866156,l0135918
14312,29.981193,-90.041021,k3821218
14314,29.981193,-90.041021,k3821218
14316,30.0097588,-90.02089199999999,k2415418
14363,29.9694536,-90.033219,e2287418
14373,29.9694536,-90.033219,e2287418
14383,29.9694536,-90.033219,e2287418
14393,29.9694536,-90.033219,e2287418
14403,29.9694536,-90.033219,e2287418
14413,29.9694536,-90.033219,e2287418
14423,29.9694536,-90.033219,e2287418
14439,29.9587961,-90.1172672,l1634518
14490,29.9547116,-90.069155,l0013418
14498,29.9547116,-90.069155,l0013418
14506,29.9547116,-90.069155,k3279918
14510,29.9587961,-90.1172672,k3665418
14519,29.9554151,-90.0742785,j1139718
14527,29.9554151,-90.0742785,j1139718
14535,29.9554151,-90.0742785,j1139718
14543,29.9554151,-90.0742785,j1139718
14551,29.9554151,-90.0742785,j1139718
14559,29.9554151,-90.0742785,j1139718
14567,29.9554151,-90.0742785,j1139718
14575,30.0459987,-89.9910329,l0387018
14581,30.0459987,-89.9910329,l0387018
14587,30.0459987,-89.9910329,l0387018
14593,30.0459987,-89.9910329,l0387018
14599,30.0459987,-89.9910329,l0387018
14605,30.0459987,-89.9910329,l0387018
14611,29.9747676,-90.0548833,k3620018
14612,29.9563033,-90.0648438,l0244618
14620,29.9563033,-90.0648438,l0244618
14628,29.9465975,-90.0898801,d1942118
14629,29.9694506,-90.0688626,g2610118
14631,29.9694506,-90.0688626,g2610118
14633,29.969779,-90.0395958,k2065518
14634,29.9368677,-90.0327837,l2843818
14646,29.9368677,-90.0327837,l2843818
14670,29.9368677,-90.0327837,l2843818
14682,29.9368677,-90.0327837,l2843818
14706,29.9368677,-90.0327837,l2843818
14718,29.9368677,-90.0327837,l2843818
14742,29.9368677,-90.0327837,l2843818
14754,29.9368677,-90.0327837,l2843818
14778,29.9233331,-90.0910848,k3295218
14782,29.9321367,-90.0311723,l2937018
14783,29.9547116,-90.069155,k3795918
14803,29.9547116,-90.069155,k3795918
14808,29.9640882,-90.0593048,l0206118
14892,29.9640882,-90.0593048,l0206118
14976,29.9640882,-90.0593048,l0206118
15144,29.9640882,-90.0593048,l0206118
15228,29.9640882,-90.0593048,l0206118
15312,29.9640882,-90.0593048,l0206118
15396,29.9640882,-90.0593048,l0206118
15480,29.9640882,-90.0593048,l0206118
15564,29.9640882,-90.0593048,l0206118
15648,29.9640882,-90.0593048,l0206118
15732,29.9640882,-90.0593048,l0206118
15816,29.9640882,-90.0593048,l0206118
15900,29.9640882,-90.0593048,l0206118
15984,29.9640882,-90.0593048,l0206118
16068,29.9640882,-90.0593048,l0206118
16404,29.9640882,-90.0593048,l0206118
16574,29.9571463,-90.0727351,k1899518
16576,29.965892,-90.1162798,h2780818
16580,29.9568097,-90.0950418,l1507618
16636,29.9961754,-90.0591483,k3586918
16648,29.9961754,-90.0591483,k3586918
16654,29.9961754,-90.0591483,k3586918
16666,29.9776514,-90.0767059,k0897618
16667,29.9538711,-90.0698991,k2593318
16669,29.9538711,-90.0698991,k2593318
16671,29.970353,-90.037182,j0367318
16681,30.0414047,-89.9573265,k2258118
16683,30.0414047,-89.9573265,k2258118
16685,29.9538711,-90.0698991,l0699018
16697,29.9538711,-90.0698991,l0699018
16703,29.9538711,-90.0698991,l0699018
16709,29.9538711,-90.0698991,l0699018
16715,29.9538711,-90.0698991,l0699018
16721,30.0115735,-90.1190848,l0374218
16722,29.9571463,-90.0727351,l0467518
16750,29.936466,-90.0865968,j0734918
16759,29.936466,-90.0865968,j0734918
16777,29.936466,-90.0865968,j0734918
16786,29.936466,-90.0865968,j0734918
16804,29.9238764,-89.9851095,l0594518
16894,29.9238764,-89.9851095,l0594518
16939,29.9238764,-89.9851095,l0594518
17029,29.9238764,-89.9851095,l0594518
17074,29.9238764,-89.9851095,l0594518
17164,29.9238764,-89.9851095,l0594518
17569,29.9238764,-89.9851095,l0594518
17614,29.9238764,-89.9851095,l0594518
17704,29.9238764,-89.9851095,l0594518
17749,29.9238764,-89.9851095,l0594518
18649,29.9238764,-89.9851095,l0594518
18694,29.9238764,-89.9851095,l0594518
18784,29.9238764,-89.9851095,l0594518
18829,29.976618,-90.0808569,l0782718
18837,29.976618,-90.0808569,l0782718
18845,29.9043332,-89.9923507,l0534318
18846,29.933296,-90.0062286,i2073318
18847,29.9641516,-90.0577984,l1151418
18848,29.9907894,-90.0656826,l0557918
18849,29.9538711,-90.0698991,l2603718
18850,29.9815697,-90.0748719,l1069418
18873,29.9212516,-90.0226707,k4073318
18876,29.9212516,-90.0226707,k4073318
18879,29.9665542,-90.0866156,a1011019
18881,29.9665542,-90.0866156,a1011019
18883,30.0195154,-90.1187341,k1397818
18895,30.0195154,-90.1187341,k1397818
18907,30.0195154,-90.1187341,k1397818
18919,30.0175328,-90.0415098,k3633718
18925,30.0175328,-90.0415098,k3633718
18931,30.0175328,-90.0415098,k3633718
18937,30.0175328,-90.0415098,k3633718
18943,30.0175328,-90.0415098,k3633718
18949,30.0175328,-90.0415098,k3633718
18955,29.9596238,-90.0661788,j2808218
18956,29.9984885,-90.0500148,l1404618
18957,30.0219684,-89.9816746,l0504618
18958,30.0317603,-89.9723646,k3354318
18964,30.0317603,-89.9723646,k3354318
18994,29.9765361,-90.0621942,l0996918
19026,29.9694082,-90.0889641,l0723118
19032,29.9694082,-90.0889641,l0723118
19038,30.0190586,-89.9850903,k2069218
19039,29.9645701,-90.0617806,k2135518
19040,30.03563519999999,-89.9969218,k0902418
19043,30.03563519999999,-89.9969218,k0902418
19046,30.03563519999999,-89.9969218,k0902418
19049,29.950495,-90.101281,j2995418
19055,29.950495,-90.101281,j2995418
19058,29.9517168,-90.0673319,j1723318
19099,29.9157195,-90.0177129,l1822318
19105,29.9157195,-90.0177129,l1822318
19138,29.9574453,-90.073189,l0321618
19152,29.96882769999999,-90.064211,k0938118
19154,29.9665022,-90.1186575,l1979718
19158,29.9665022,-90.1186575,l1979718
19166,29.9665022,-90.1186575,l1979718
19170,29.9250331,-90.1017861,g1039518
19179,29.9718607,-90.03897,k0404618
19180,29.9547116,-90.069155,l1760118
19181,29.9332312,-90.0841896,f3109018
19182,29.9547116,-90.069155,j1445318
19183,30.0389662,-89.95497800000001,l2029918
19184,29.9547116,-90.069155,l0240118
19188,29.9547116,-90.069155,l0240118
19192,29.9547116,-90.069155,l0240118
19196,29.9547116,-90.069155,l0240118
19207,29.967587,-90.086426,l1988818
19213,29.967587,-90.086426,l1988818
19219,29.967587,-90.086426,l1988818
19225,29.967587,-90.086426,l1988818
19231,29.967587,-90.086426,l1988818
19237,29.9352198,-90.0258481,l1882418
19239,29.9352198,-90.0258481,l1882418
19241,29.9984885,-90.0500148,k3143618
19242,29.93898149999999,-90.0884586,j3553818
19244,29.93898149999999,-90.0884586,j3553818
19247,29.9254709,-90.0077803,l1943518
19248,29.9547116,-90.069155,l0616718
19250,29.9547116,-90.069155,l0616718
19252,30.0182363,-90.0001136,k4051218
19255,30.0182363,-90.0001136,k4051218
19258,30.0182363,-90.0001136,k4051218
19261,29.9684843,-90.0840786,k1366118
19270,29.9690663,-90.0865692,k2074918
19271,29.9322996,-90.0858124,h0516318
19272,29.9547116,-90.069155,l0854818
19274,29.9830342,-90.0376839,k0772118
19275,29.974837,-90.053747,j2024418
19277,29.974837,-90.053747,j2024418
19283,29.9599205,-90.0113436,h2810118
19304,29.9547116,-90.069155,l2234918
19307,29.9547116,-90.069155,l2234918
19310,29.9547116,-90.069155,l2234918
19313,30.0202249,-90.1165083,l2890218
19353,30.0469031,-89.9301541,k3509418
19354,29.9547116,-90.069155,l2244318
19355,29.9945949,-90.0637598,l0659818
19356,29.9609576,-90.1215786,l3049618
19357,29.9212516,-90.0226707,l2088018
19367,29.940457,-90.078143,a0003319
19373,29.940457,-90.078143,a0003319
19379,29.940457,-90.078143,a0003319
19385,29.940457,-90.078143,a0003319
19391,29.940457,-90.078143,a0003319
19397,29.940457,-90.078143,a0003319
19403,29.9581014,-90.0687635,a0010819
19406,29.9581014,-90.0687635,a0010819
19409,29.9581014,-90.0687635,a0010819
19416,29.9549961,-90.06933,a0055419
19417,29.9549961,-90.06933,a0061319
19421,29.9549961,-90.06933,a0061319
19425,29.9549961,-90.06933,a0061319
19429,29.9549961,-90.06933,a0061319
19441,29.9549961,-90.06933,a0182619
19443,29.9568385,-90.01540299999999,a0213019
19445,29.9568385,-90.01540299999999,a0213019
19447,29.9915884,-90.0336799,a0223019
19451,29.9915884,-90.0336799,a0223019
19455,29.9915884,-90.0336799,a0223019
19459,29.9915884,-90.0336799,a0223019
19463,29.9686778,-90.0677348,a0252719
19494,29.9243066,-90.0137002,a0316019
19496,29.9737646,-90.0547981,a0320519
19497,29.96350099999999,-90.0668029,a0336719
19498,29.921176,-90.1004316,a0361119
19502,29.9464049,-90.1332686,a0444119
19504,29.9678931,-90.0789906,a0525319
19541,29.9425144,-90.0820695,a0597219
19542,29.9545554,-90.1177147,a0616519
19543,29.9314623,-90.0183758,a0623519
19545,29.9314623,-90.0183758,a0623519
19547,29.94957339999999,-90.086366,a0668519
19600,29.9414816,-90.083814,a0719719
19601,29.9758835,-90.05323489999999,a0729119
19603,29.9758835,-90.05323489999999,a0729119
19605,29.9518601,-90.1284703,a0764919
19613,29.9996918,-90.05911239999999,a0842819
19615,29.95531279999999,-90.06845419999999,a0844919
19617,29.95531279999999,-90.06845419999999,a0844919
19619,29.9747778,-90.054884,a0884119
19623,29.9747778,-90.054884,a0884119
19627,29.9747778,-90.054884,a0884119
19631,29.9747778,-90.054884,a0884119
19635,29.967336,-90.0624295,a0889119
19890,29.9097102,-90.0180795,a0998319
19902,29.9455838,-90.0936034,a1006419
19903,29.9286493,-90.0319604,a1012719
19927,29.9286493,-90.0319604,a1012719
19939,29.9286493,-90.0319604,a1012719
19963,29.9286493,-90.0319604,a1012719
19975,29.9286493,-90.0319604,a1012719
19999,29.9286493,-90.0319604,a1012719
20011,29.9286493,-90.0319604,a1012719
20035,29.9286493,-90.0319604,a1012719
20047,29.9572631,-90.06563469999999,a1119419
20048,29.9424786,-90.089627,a1125019
20049,29.9396737,-90.03588719999999,a1155019
20050,29.97188329999999,-90.0807907,a1167619
20052,29.97188329999999,-90.0807907,a1167619
20310,29.9201093,-90.0220563,a1252119
20312,29.9201093,-90.0220563,a1252119
20314,29.9772105,-90.0478389,a1254420
20384,29.98583399999999,-90.07625790000002,a1390419
20385,29.9201942,-90.0900178,a1414219
20416,29.9728645,-90.0576853,a1525019
20418,29.9728645,-90.0576853,a1525019
20420,29.9297043,-90.07846,a1585719
20421,29.95459949999999,-90.1013399,a1612219
20423,29.95459949999999,-90.1013399,a1612219
20425,29.9452105,-90.0978459,a1627519
20430,29.9315177,-90.02279589999999,a1684819
20434,29.9315177,-90.02279589999999,a1684819
20482,29.9557609,-90.0678872,a1754519
20483,29.9625783,-90.0810463,a1778819
20484,29.9737646,-90.0547981,a1794719
20486,29.9737646,-90.0547981,a1794719
20488,29.9731202,-90.05966049999999,a1817819
20491,29.971207,-90.065485,a1954119
